source_path,label
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi033_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_F7W6PQ3V3y8_9_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vBwKQfJYG1Q_5_05.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi010_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_0Ow4cotKOuw_2_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi096_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tILABXoHE7s_0_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi110_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Fighting014_x264_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_i2sLegg2JPA_1_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_R1A_AxUKosk_3_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi038_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4Fqxw7Nl_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_K_7hT4N2QCE_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_gNIohJfdvEc_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_6mrIIcAQ2fI_2_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_83d-16REC40_0_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_i2sLegg2JPA_1_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_L9tYVvJY_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_eF5S8iGLAm4_1_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_ksdkojifes_416_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_C7Ty4ui5_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_rfthfd_535_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_AkTZX27QhjE_4_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Pe1uIhp4dAQ_1_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BKtajPcB_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_m3PZvVSL_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_bzw-HKuuQbg_2_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uXf4C-YwbtM_1_06.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi132_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HAh9eqtO_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_fK7CSrQ6OpM_4_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_5_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_fJMvC8TV_0_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi137_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_7_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4RqDG4I4iAk_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d1b2n9qX_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_cWJ92fkhME4_0_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_88ndrvAZpE8_1_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi075_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_GgT095uX_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_JECBfnp2ZXc_6_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi077_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback_92_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3Vw7MoNBgx4_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_K6WRP2xi_1_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_qEeRHumV_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_I-QiUMPTWNE_7_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Am9mUxPTvK4_1_04.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi033_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oW8ySS0rN4Y_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Y-TiUAODEYw_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_cWJ92fkhME4_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H68yvSdp_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HgwpC5Xx_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_AkTZX27QhjE_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_OTVE3eLAuUM_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_WXwfibYX_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_N1Q9v-saJ_g_1_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_itstEXVr_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi133_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_q2yEYFD5_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_7LnoFKSl2rs_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_H1AzC-GyKto_0_07.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi042_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi112_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tILABXoHE7s_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_4_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oIEZ45OCmAw_3_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_OAFsSiyX_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_E0rUpvbX_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oG3Qxvq0_0_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi052_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback (2)_74_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_dP20avzQAf8_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_gR4OsEPl894_3_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_pqvGKGz7_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_vBwKQfJYG1Q_3_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_F7W6PQ3V3y8_2_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_z7dOEJwUpVk_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_OTVE3eLAuUM_1_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi062_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ajJRyYZUEtA_1_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_hrBh5x_3hW0_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_2_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d_93UNyiVM4_1_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_z1WyVUv8_2_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi073_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_2_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_wetyh_1207_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_a7D2i0HTXGM_2_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Ou8ssKOQzI0_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_2_09.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi013_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jR91oXYV_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_H1AzC-GyKto_1_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_uKFI67bUzfg_2_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3kpviz7lAMY_4_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3HCpeji1_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_gNIohJfdvEc_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi069_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_39BFeYnbu-I_3_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_xtA4owfr_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HUuRelBW_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi092_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6JmCJbug_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_z1WyVUv8_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_8bEO4LGr_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_p19HiyCX7EQ_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_kExp3yhspR0_1_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oAeudqZD_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_7_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi105_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_lNAzMZFI_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_SVdz24hD_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_3OKArbzg1uc_1_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_s3gaPKuW_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_V3EI1n_7JwU_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6Dej3-k3MRE_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_grxri53x_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_AF4Rk1I2_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uWQG2hQT_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_sadsa_958_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_хдзщЩЖчРЖхПСх║ЧхПСчФЯчаНф║║ф║Лф╗╢я╝Мф╕ЛцЙЛчЬЯчЛая╝Б_urlgot_121_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_7qtRgyFsk3s_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_bd48s5BpoGY_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Suv_mMs8J9g_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_JECBfnp2ZXc_3_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_sy7BoRGE_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_10_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_aIg9Yb0O7Hg_0_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_cy1gi3ZJb_c_2_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JPIeYvRgo6I_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_s83GiLts_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_чЫСцОзцЛНф╕ЛщдРхОЕф╕Ач╛дх░Пф╝ЩцЙУцЮ╢цЦЧцо┤ шАБцЭ┐чЮмщЧ┤хПСщгЩф║Ж_urlgot_279_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uyeWsodv_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4RqDG4I4iAk_4_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi150_03.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi145_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HW48LUZKOL4_2_09.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi002_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_as4zD6d86q0_2_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oDWNiATJ_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_c1PJngmt_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_1_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_uXf4C-YwbtM_3_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_sadsa_958_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4RqDG4I4iAk_1_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi107_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_F7W6PQ3V3y8_10_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_6mrIIcAQ2fI_3_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BpargJW29Wo_1_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_qnpure5G_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_1060314ф╕нхгвхдйцЩЯщЖлщЩвцАеши║ходцЪ┤хКЫф║Лф╗╢я╝ИхНЮщЗСх│░я╝Й_17_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H1AzC-GyKto_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_YJvuxdWs_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_XRC_6WgxusI_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi061_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LLo_TXIz5-g_1_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_A7FCl8G35Cs_1_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_jmZqmYnH_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_U1Z1bVRt_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_b6XfVAZC9Zs_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_oVMhWJIpHnc_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_u2Lkzfb0_0_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_хРМшбМшАБцЭ┐хПлцЭех╕оц┤╛цЙУцЮ╢я╝Мф╕Лф╕АчзТцЬЙф║║шзБцн╗чеЮф║Жя╝МчЫСцОзцЛНф╕ЛцГичГИчФ╗щЭвя╝Б_urlgot_222_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NvYo6CS_i_A_1_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_zWrAqXFn_0_05.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi005_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_cAp5A44HRS8_0_07.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi085_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_hrBh5x_3hW0_1_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_6_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HvfhYJ8b_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi039_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_PqB7UvdW_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_R1A_AxUKosk_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_OTVE3eLAuUM_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_3OKArbzg1uc_4_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_qmvilMkD57M_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NPeKBgURcxI_2_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H68yvSdp_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_I-QiUMPTWNE_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_JECBfnp2ZXc_1_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_iP6yS_OroMk_0_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_QkqaGJ9x_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi038_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_1_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_8VqTmuq4HcI_1_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_gEODOSeI_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_FrwBev61_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_aKgSasWRJ2s_2_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_jCD7lUJQ7Xc_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_551_wlV44GU_1_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi065_00.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi097_02.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi028_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_jCD7lUJQ7Xc_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_8SWZq5we_fk_0_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_cWJ92fkhME4_0_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback (2)_66_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LSJPhJTB_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Lui5zaon_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_truutrdf_1085_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3kpviz7lAMY_2_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Pe1uIhp4dAQ_0_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oW8ySS0rN4Y_0_07.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi019_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_yldWawWf_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yzwSsis_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_PFw7SeFOD04_1_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_F7W6PQ3V3y8_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_pKOUG5AqLpY_1_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_golJWJCak1k_1_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_3CQi0ZCCHvc_2_06.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi075_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vBwKQfJYG1Q_5_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ypdSZICv_0_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi063_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oVMhWJIpHnc_0_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_o9sRXy5r_2_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_s-jW4cyavW0_1_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_3_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Assault010_x264_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ajJRyYZUEtA_0_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi024_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_i2sLegg2JPA_1_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_fBwfFDcgJlk_1_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_1dsLuL5Lvbc_1_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_xKq3hlefCUI_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_хРМшбМшАБцЭ┐хПлцЭех╕оц┤╛цЙУцЮ╢я╝Мф╕Лф╕АчзТцЬЙф║║шзБцн╗чеЮф║Жя╝МчЫСцОзцЛНф╕ЛцГичГИчФ╗щЭвя╝Б_urlgot_222_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_snhUvpXC_0_02.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi146_05.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi061_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Xmmy8LvV_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_p19HiyCX7EQ_1_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi092_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi069_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_SmBrtaGJ_1_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi102_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi142_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_V89iCOJ1_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_jTbvVbkUaPM_4_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3kpviz7lAMY_0_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oDWNiATJ_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_b6XfVAZC9Zs_2_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_SCnBiAteLVI_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Pe1uIhp4dAQ_1_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi125_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_p1bUxYeJ_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_mRqg-WXiR7Q_3_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_fK7CSrQ6OpM_2_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HtbVjsRA_0_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_5_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_OTVE3eLAuUM_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi029_06.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi093_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wKMXI2vp_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_hrBh5x_3hW0_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HAh9eqtO_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_E0Huf4Qi0JE_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi133_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_M4syignQ_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UQ42UqFJ_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi068_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_H_VQJU0Bqpc_2_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UuMYxOYm_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Fc45rUKM_3_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Fighting014_x264_1_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tILABXoHE7s_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_E0Huf4Qi0JE_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tILABXoHE7s_4_04.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi075_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_чЫСцОзцЛНф╕ЛщдРхОЕф╕Ач╛дх░Пф╝ЩцЙУцЮ╢цЦЧцо┤ шАБцЭ┐чЮмщЧ┤хПСщгЩф║Ж_urlgot_279_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi050_03.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi029_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_ECoMcgjR_0_08.jpg,1
